Name,Latitude,Cloud Cover,Minimum Temperature,Date time,Precipitation,Dew Point,Relative Humidity,Precipitation Cover,Longitude,Temperature,Maximum Temperature,Visibility,Conditions
"Pathankot, Punjab, India",32.2705,0,25.8,04/29/2019,0,15.6,53.26,0,75.6491,26,26.2,4,Clear
"Pathankot, Punjab, India",32.2705,90,26.4,04/30/2019,0,15.2,50.19,0,75.6491,26.4,26.4,4,Overcast
"Pathankot, Punjab, India",32.2705,65,25.4,05-01-2019,0,16.4,55.04,0,75.6491,26.1,26.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,23.4,05-02-2019,0,13.7,54.46,0,75.6491,23.4,23.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,22.7,05-03-2019,0,12.8,46.2,0,75.6491,25.3,27.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,23.7,05-04-2019,0,14.5,49.85,0,75.6491,25.8,27.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,26.4,05-05-2019,0,13,42.79,0,75.6491,26.8,27.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,22.4,05-06-2019,0,12.7,49.25,0,75.6491,24,25.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,24.3,05-07-2019,0,14,46.43,0,75.6491,26.4,28.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,25.2,05-08-2019,0,15.6,49.95,0,75.6491,27,28.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,25.4,05-09-2019,0,14.9,47.09,0,75.6491,27.1,28.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,25.4,05-10-2019,0,14.2,47.53,0,75.6491,26.3,27.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,24.6,05-11-2019,3,13.6,47.33,50,75.6491,25.6,26.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,55,24.2,05-12-2019,0,13.8,48.22,0,75.6491,25.5,26.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,25.7,05/13/2019,0,13.9,43.75,0,75.6491,27.3,28.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,23.9,05/14/2019,0,14,49.78,0,75.6491,25.3,26.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,23.7,05/15/2019,0,14.3,52.21,0,75.6491,24.8,25.8,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,20.4,05/16/2019,41,17.5,76.87,100,75.6491,22.5,24.6,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,20.7,05/17/2019,8,13.5,61.71,50,75.6491,21.2,21.7,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,55,20.4,05/18/2019,6,12.8,59.11,50,75.6491,21.1,21.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,21.7,05/19/2019,0,13.8,57.01,0,75.6491,22.8,23.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,21.9,05/20/2019,0,12.4,50.13,0,75.6491,23.4,24.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,23.1,05/21/2019,0,13.4,47.53,0,75.6491,25.4,27.7,4,Clear
"Pathankot, Punjab, India",32.2705,65,24.3,05/22/2019,0,15,50.83,0,75.6491,26,27.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,22.7,05/23/2019,0,12.6,51.94,0,75.6491,23,23.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,21.7,05/24/2019,2,14.4,63.19,100,75.6491,21.7,21.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,30,21.4,05/25/2019,0,13.6,54.36,0,75.6491,23.4,25.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,22.7,05/26/2019,0,14.4,53.51,0,75.6491,24.4,26.2,4,Clear
"Pathankot, Punjab, India",32.2705,,,05/27/2019,0,,,,75.6491,,,,
"Pathankot, Punjab, India",32.2705,30,24.2,05/28/2019,0,14.4,54.31,0,75.6491,24.2,24.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,24.9,05/29/2019,0,15,47.18,0,75.6491,27.3,29.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,25.8,05/30/2019,0,14.6,43.57,0,75.6491,28.3,30.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,21.2,05/31/2019,0,15.1,61.41,0,75.6491,23.8,26.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,26.7,06-01-2019,0,13.8,38.99,0,75.6491,29.2,31.7,4,Clear
"Pathankot, Punjab, India",32.2705,50,26.9,06-02-2019,15,15.5,48.24,50,75.6491,27.6,28.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,24.9,06-03-2019,0,14,45.71,0,75.6491,26.8,28.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,26.9,06-04-2019,0,14.7,47.17,0,75.6491,26.9,26.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,25,24.3,06-05-2019,0,16.5,50.27,0,75.6491,27.9,31.4,4,Clear
"Pathankot, Punjab, India",32.2705,100,24.2,06-06-2019,0,12,39.91,0,75.6491,26.9,29.7,4,Overcast
"Pathankot, Punjab, India",32.2705,15,26.7,06-07-2019,0,14.5,41.83,0,75.6491,28.8,30.9,4,Clear
"Pathankot, Punjab, India",32.2705,50,26.9,06-08-2019,0,13.9,42.41,0,75.6491,27.9,28.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,27.2,06-09-2019,0,15.1,41.12,0,75.6491,29.8,32.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,26.4,06-10-2019,0,10,30.08,0,75.6491,29.4,32.4,4,Clear
"Pathankot, Punjab, India",32.2705,75,26.9,06-11-2019,0,16.4,48.61,0,75.6491,28.8,30.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,24.9,06-12-2019,4,14.6,52.76,100,75.6491,24.9,24.9,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,25,25.7,06/13/2019,0,13.8,42.8,0,75.6491,27.8,29.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,30.2,06/14/2019,0,12.9,34.64,0,75.6491,30.2,30.2,4,Clear
"Pathankot, Punjab, India",32.2705,50,27.2,06/15/2019,0,14.3,41.82,0,75.6491,28.5,29.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,60,26.4,06/16/2019,0,13.5,44.05,0,75.6491,26.8,27.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,26.7,06/17/2019,23,11.9,39.87,50,75.6491,26.8,26.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,24.6,06/18/2019,5,14.5,50,50,75.6491,25.8,26.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,24.9,06/19/2019,0,14.9,51.16,0,75.6491,25.8,26.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,80,24.9,06/20/2019,22,13.5,47.58,50,75.6491,25.5,26.1,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,40,24.2,06/21/2019,0,14,50.29,0,75.6491,25.3,26.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,25.8,06/22/2019,0,14.7,50.04,0,75.6491,25.8,25.8,4,Clear
"Pathankot, Punjab, India",32.2705,15,26.7,06/23/2019,0,13.7,44.5,0,75.6491,26.8,26.9,4,Clear
"Pathankot, Punjab, India",32.2705,75,24.3,06/24/2019,0,15.3,53.86,0,75.6491,25.5,26.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,25.8,06/25/2019,22,15.5,52.48,50,75.6491,26,26.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,55,26.2,06/26/2019,0,14.3,44.43,0,75.6491,27.5,28.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,26.4,06/27/2019,7,12.6,42.14,50,75.6491,26.5,26.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,26.7,06/28/2019,0,14.2,41.3,0,75.6491,28.8,30.9,4,Clear
"Pathankot, Punjab, India",32.2705,26.7,27.7,06/29/2019,8,12.9,38.89,33.33,75.6491,28.2,29.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,27.4,06/30/2019,0,13.6,38.81,0,75.6491,29.1,30.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,80,30.2,07-01-2019,0,14.7,38.94,0,75.6491,30.2,30.2,4,Overcast
"Pathankot, Punjab, India",32.2705,15,27.4,07-02-2019,0,14.4,43.01,0,75.6491,28.1,28.9,4,Clear
"Pathankot, Punjab, India",32.2705,50,26.9,07-03-2019,0,14.6,42.11,0,75.6491,28.8,30.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,26.9,07-04-2019,34,15.5,48.5,100,75.6491,27.4,27.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,26.4,07-05-2019,29,18.3,55.11,50,75.6491,28.5,30.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,25.4,07-06-2019,44,19.4,64.66,50,75.6491,26.8,28.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,25.7,07-07-2019,7,19.6,63.68,50,75.6491,27.3,28.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,25.4,07-08-2019,119,23.6,89.27,100,75.6491,25.6,25.8,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,21.9,07-09-2019,11,18.9,83.09,100,75.6491,21.9,21.9,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,26.2,07-10-2019,67,20.5,64.64,100,75.6491,28,29.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,65,24.9,07-11-2019,0,19.5,63.36,0,75.6491,27.1,29.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,26.4,07-12-2019,0,22.4,73.77,0,75.6491,27.5,28.7,4,Overcast
"Pathankot, Punjab, India",32.2705,65,25.8,07/13/2019,9,21.3,75.19,100,75.6491,26,26.2,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,24.9,07/14/2019,45,20.9,75.5,50,75.6491,25.5,26.2,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,55,23.7,07/15/2019,26,20.3,76.12,100,75.6491,24.8,25.8,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,80,23.1,07/16/2019,22,20,78.4,50,75.6491,24,24.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,23.7,07/17/2019,21,19.5,70.79,50,75.6491,25.3,26.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,21.9,07/18/2019,18,20.7,84.05,50,75.6491,23.5,25.2,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,22.2,07/19/2019,18,20.1,75.46,100,75.6491,24.9,27.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,40,24.9,07/20/2019,6,20.5,73.45,50,75.6491,25.6,26.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,21.9,07/21/2019,18,19.4,75.64,100,75.6491,24,26.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,23.9,07/22/2019,22,19.1,68.39,50,75.6491,25.4,26.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,55,24.3,07/23/2019,14,18.7,65.49,50,75.6491,25.6,26.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,80,23.7,07/24/2019,62,20.9,79.47,100,75.6491,24.7,25.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,23.7,07/25/2019,54,24.3,100,100,75.6491,24.3,24.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,80,22.7,07/26/2019,4,20,80.1,50,75.6491,23.6,24.6,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,21.1,07/27/2019,90,22.4,100,100,75.6491,22.4,23.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,80,20.4,07/28/2019,0,20.1,91.6,0,75.6491,21.6,22.9,4,Overcast
"Pathankot, Punjab, India",32.2705,90,20.4,07/29/2019,0,18.1,73.52,0,75.6491,23.4,26.4,4,Overcast
"Pathankot, Punjab, India",32.2705,90,23.1,07/30/2019,18,22.1,89.61,50,75.6491,24,24.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,23.7,07/31/2019,8,23.7,100,100,75.6491,23.7,23.7,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,21.7,08-01-2019,16,19.4,78.24,50,75.6491,23.7,25.7,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,21.4,08-02-2019,12,16.4,69.5,100,75.6491,23.4,25.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,80,23.7,08-03-2019,5,20.4,76.74,50,75.6491,24.8,25.8,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,50,23.9,08-04-2019,0,20.1,79.31,0,75.6491,23.9,23.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,23.7,08-05-2019,26,21.9,84.38,50,75.6491,25,26.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,23.1,08-06-2019,56,23.1,92.66,100,75.6491,24.4,25.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,22.9,08-07-2019,19,22.4,87.06,100,75.6491,24.9,26.9,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,55,23.4,08-08-2019,0,20.1,74.05,0,75.6491,25.1,26.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,80,25.8,08-09-2019,0,20.4,71.7,0,75.6491,25.8,25.8,4,Overcast
"Pathankot, Punjab, India",32.2705,65,23.9,08-10-2019,0,20.2,73.21,0,75.6491,25.4,26.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,25.2,08-11-2019,25,19.8,71.04,50,75.6491,25.4,25.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,23.9,08-12-2019,30,22.9,90.9,100,75.6491,24.5,25.2,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,23.4,08/13/2019,15,21.5,79.45,50,75.6491,25.4,27.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,22.9,08/14/2019,42,22.9,100,100,75.6491,22.9,22.9,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,40,23.7,08/15/2019,51,20,72.86,50,75.6491,25.3,26.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,23.9,08/16/2019,13,20.8,77.54,100,75.6491,25,26.2,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,22.9,08/17/2019,146,22.9,100,100,75.6491,22.9,22.9,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,22.4,08/18/2019,41,21.6,85.27,50,75.6491,24.5,26.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,65,22.2,08/19/2019,16,21.4,83.43,50,75.6491,24.8,27.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,23.7,08/20/2019,0,18.7,73.57,0,75.6491,23.7,23.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,23.7,08/21/2019,0,17.7,69.1,0,75.6491,23.7,23.7,4,Clear
"Pathankot, Punjab, India",32.2705,65,23.9,08/22/2019,7,19.8,70.88,50,75.6491,25.5,27.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,23.7,08/23/2019,5,19.8,72.02,50,75.6491,25.2,26.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,55,24.2,08/24/2019,7,19.2,67.35,50,75.6491,25.7,27.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,22.9,08/25/2019,23,20.7,79.63,100,75.6491,24.5,26.1,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,21.9,08/26/2019,33,20.8,81.8,50,75.6491,24.5,27.2,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,65,23.1,08/27/2019,0,19.5,73.33,0,75.6491,24.6,26.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,24.9,08/28/2019,22,19.5,67.28,50,75.6491,26.1,27.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,23.9,08/29/2019,0,19.2,70.22,0,75.6491,25,26.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,23.1,08/30/2019,41,21.8,85.22,50,75.6491,24.6,26.2,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,50,24.2,08/31/2019,0,18.4,70.07,0,75.6491,24.2,24.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,23.4,09-01-2019,8,20.5,77.22,50,75.6491,24.9,26.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,65,23.7,09-02-2019,0,20.7,75.08,0,75.6491,25.5,27.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,23.1,09-03-2019,0,20,73.44,0,75.6491,25.3,27.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,24.2,09-04-2019,3,19.1,69.18,50,75.6491,25.2,26.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,100,23.1,09-05-2019,56,21.8,82.25,50,75.6491,25.4,27.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,26.4,09-06-2019,0,20.7,70.91,0,75.6491,26.4,26.4,4,Overcast
"Pathankot, Punjab, India",32.2705,40,24.2,09-07-2019,0,19.5,69.49,0,75.6491,25.5,26.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,24.3,09-08-2019,0,18.1,67.94,0,75.6491,24.3,24.3,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,23.4,09-09-2019,0,17.7,64.3,0,75.6491,24.9,26.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,,,09-10-2019,0,,,,75.6491,,,,
"Pathankot, Punjab, India",32.2705,100,26.2,09-11-2019,0,18.7,63.38,0,75.6491,26.2,26.2,4,Overcast
"Pathankot, Punjab, India",32.2705,50,23.9,09-12-2019,0,16.4,59.05,0,75.6491,25,26.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,23.7,09/13/2019,12,18.5,69.63,50,75.6491,24.5,25.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,23.4,09/14/2019,23,20.1,77.2,50,75.6491,24.4,25.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,65,23.4,09/15/2019,24,19.4,75.53,50,75.6491,24,24.6,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,23.1,09/16/2019,34,18.6,71.59,50,75.6491,24.1,25.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,25,23.4,09/17/2019,0,17.8,66.92,0,75.6491,24.4,25.4,4,Clear
"Pathankot, Punjab, India",32.2705,25,22.7,09/18/2019,5,16.7,65.9,50,75.6491,23.4,24.2,4,Rain
"Pathankot, Punjab, India",32.2705,65,22.4,09/19/2019,84,18.2,76.33,100,75.6491,22.6,22.9,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,21.9,09/20/2019,23,18.6,82.65,50,75.6491,22,22.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,55,21.4,09/21/2019,0,17.3,72.06,0,75.6491,22.6,23.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,21.9,09/22/2019,24,19.3,86.17,50,75.6491,21.9,21.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,21.4,09/23/2019,0,16.4,68.4,0,75.6491,22.5,23.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,22.4,09/24/2019,0,17.4,71.21,0,75.6491,23,23.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,25,21.9,09/25/2019,0,15.3,60.85,0,75.6491,23.3,24.6,4,Clear
"Pathankot, Punjab, India",32.2705,100,22.2,09/26/2019,24,18.7,81.25,50,75.6491,22.4,22.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,21.7,09/27/2019,57,19.4,85.13,50,75.6491,22.3,22.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,22.4,09/28/2019,15,17.8,75.33,100,75.6491,22.4,22.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,90,21.2,09/29/2019,86,21.9,100,100,75.6491,21.5,21.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,20.9,09/30/2019,0,20.9,100,0,75.6491,20.9,20.9,4,Overcast
"Pathankot, Punjab, India",32.2705,40,22.4,10-01-2019,21,17.5,73.5,50,75.6491,22.5,22.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,,,10-02-2019,0,,,,75.6491,,,,
"Pathankot, Punjab, India",32.2705,40,20.2,10-03-2019,0,15.1,66.03,0,75.6491,21.8,23.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,20.7,10-04-2019,0,14.2,60.14,0,75.6491,22.3,23.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,20.9,10-05-2019,0,14.4,61.12,0,75.6491,22.3,23.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,20.7,10-06-2019,0,13.4,57.57,0,75.6491,22.2,23.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,20.7,10-07-2019,4,14.4,61.48,50,75.6491,22.2,23.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,20.9,10-08-2019,0,13.7,59.17,0,75.6491,22,23.1,4,Clear
"Pathankot, Punjab, India",32.2705,40,20.7,10-09-2019,4,14.2,63.94,50,75.6491,21.3,21.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,19.7,10-10-2019,0,14.3,67.39,0,75.6491,20.5,21.4,4,Clear
"Pathankot, Punjab, India",32.2705,30,19.7,10-11-2019,0,13.9,64.88,0,75.6491,20.8,21.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,20.2,10-12-2019,0,13.5,61.09,0,75.6491,21.3,22.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,19.9,10/13/2019,0,12.9,59.48,0,75.6491,21.1,22.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,19.2,10/14/2019,0,12.9,60.66,0,75.6491,20.8,22.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,25,19.1,10/15/2019,8,12.8,60.37,100,75.6491,20.7,22.4,4,Rain
"Pathankot, Punjab, India",32.2705,40,19.2,10/16/2019,0,13.7,63.99,0,75.6491,20.8,22.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,18.9,10/17/2019,4,12.5,59.41,50,75.6491,20.8,22.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,18.7,10/18/2019,0,12.3,60.13,0,75.6491,20.3,21.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,18.9,10/19/2019,0,12.5,60.68,0,75.6491,20.4,21.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,19.1,10/20/2019,0,12.5,63.18,0,75.6491,19.7,20.4,4,Clear
"Pathankot, Punjab, India",32.2705,30,18.7,10/21/2019,0,12.4,62.02,0,75.6491,19.9,21.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,18.4,10/22/2019,0,11.6,58.43,0,75.6491,20,21.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.7,10/23/2019,0,13,64.08,0,75.6491,20,21.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,21.7,10/24/2019,0,13.2,58.45,0,75.6491,21.7,21.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.4,10/25/2019,0,12.6,60.15,0,75.6491,20.6,22.9,4,Clear
"Pathankot, Punjab, India",32.2705,25,18.2,10/26/2019,0,11.7,59.62,0,75.6491,19.8,21.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.2,10/27/2019,0,12.9,63.17,0,75.6491,20.2,22.2,4,Clear
"Pathankot, Punjab, India",32.2705,25,18.7,10/28/2019,0,11.9,57.11,0,75.6491,20.7,22.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.2,10/29/2019,0,12.3,60.49,0,75.6491,20.2,22.2,4,Clear
"Pathankot, Punjab, India",32.2705,25,18.7,10/30/2019,0,11.6,59.37,0,75.6491,19.8,20.9,4,Clear
"Pathankot, Punjab, India",32.2705,50,18.9,10/31/2019,0,12.4,58.46,0,75.6491,20.9,22.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,19.2,11-01-2019,0,12.2,60.61,0,75.6491,20,20.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,18.7,11-02-2019,0,12.4,62.76,0,75.6491,19.7,20.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,18.4,11-03-2019,0,13.4,68.48,0,75.6491,19.4,20.4,4,Overcast
"Pathankot, Punjab, India",32.2705,15,19.2,11-04-2019,0,11.9,60.92,0,75.6491,19.7,20.2,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.2,11-05-2019,0,12.1,65.33,0,75.6491,18.8,19.4,4,Clear
"Pathankot, Punjab, India",32.2705,30,18.7,11-06-2019,0,11.9,62.74,0,75.6491,19.2,19.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,16.2,11-07-2019,2,12.7,76.83,50,75.6491,16.8,17.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,75,15.2,11-08-2019,15,11.4,70.04,100,75.6491,16.9,18.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,16.7,11-09-2019,0,7.9,56.07,0,75.6491,16.7,16.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,17.2,11-10-2019,0,9.7,56.78,0,75.6491,18.4,19.7,4,Clear
"Pathankot, Punjab, India",32.2705,75,17.4,11-11-2019,0,11.4,62.92,0,75.6491,18.6,19.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,17.4,11-12-2019,0,10.3,62.92,0,75.6491,17.5,17.7,4,Clear
"Pathankot, Punjab, India",32.2705,100,14.7,11/13/2019,0,8.9,68.2,0,75.6491,14.7,14.7,4,Overcast
"Pathankot, Punjab, India",32.2705,100,15.2,11/14/2019,0,7.9,60.56,0,75.6491,15.5,15.9,4,Overcast
"Pathankot, Punjab, India",32.2705,100,15.1,11/15/2019,0,7.9,60.53,0,75.6491,15.5,15.9,4,Overcast
"Pathankot, Punjab, India",32.2705,100,14.9,11/16/2019,0,8.2,64.21,0,75.6491,14.9,14.9,4,Overcast
"Pathankot, Punjab, India",32.2705,40,15.2,11/17/2019,0,7.8,56.59,0,75.6491,16.4,17.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,14.7,11/18/2019,0,8.8,62.23,0,75.6491,16,17.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,14.9,11/19/2019,0,7.3,56.64,0,75.6491,15.9,16.9,4,Clear
"Pathankot, Punjab, India",32.2705,65,14.2,11/20/2019,0,8.3,61.48,0,75.6491,15.7,17.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,14.1,11/21/2019,0,7.5,63.3,0,75.6491,14.5,14.9,12,Overcast
"Pathankot, Punjab, India",32.2705,100,12.4,11/22/2019,2,6.2,62.23,50,75.6491,13.3,14.2,4,"Rain, Overcast"
